Name,Length,Count,AnyExt,AnyDate,SamplePath
"DSC02825.JPG","1925596","2",".jpg","2012-02-10 15:56:38","J:\_quarantine_from_I\FAMILIA\FOTOS\crucero italia agosto 2005\CRUCERO 20-08-05\DSC02825.JPG"
"DSC02827.JPG","2496804","2",".jpg","2012-02-10 15:56:38","J:\_quarantine_from_I\FAMILIA\FOTOS\crucero italia agosto 2005\CRUCERO 20-08-05\DSC02827.JPG"
"DSC02828.JPG","2521947","2",".jpg","2012-02-10 15:56:38","J:\_quarantine_from_I\FAMILIA\FOTOS\crucero italia agosto 2005\CRUCERO 20-08-05\DSC02828.JPG"
"DSC02829.JPG","2273008","2",".jpg","2012-02-10 15:56:38","J:\_quarantine_from_I\FAMILIA\FOTOS\crucero italia agosto 2005\CRUCERO 20-08-05\DSC02829.JPG"
"DSC02830.JPG","2494577","2",".jpg","2012-02-10 15:56:38","J:\_quarantine_from_I\FAMILIA\FOTOS\crucero italia agosto 2005\CRUCERO 20-08-05\DSC02830.JPG"
"DSC02831.JPG","3936118","2",".jpg","2012-02-10 15:56:38","J:\_quarantine_from_I\FAMILIA\FOTOS\crucero italia agosto 2005\CRUCERO 20-08-05\DSC02831.JPG"
"DSC02832.JPG","3975290","2",".jpg","2012-02-10 15:56:38","J:\_quarantine_from_I\FAMILIA\FOTOS\crucero italia agosto 2005\CRUCERO 20-08-05\DSC02832.JPG"
"DSC02835.JPG","2788542","2",".jpg","2012-02-10 15:56:38","J:\_quarantine_from_I\FAMILIA\FOTOS\crucero italia agosto 2005\CRUCERO 20-08-05\DSC02835.JPG"
"DSC02836.JPG","3910377","2",".jpg","2012-02-10 15:56:38","J:\_quarantine_from_I\FAMILIA\FOTOS\crucero italia agosto 2005\CRUCERO 20-08-05\DSC02836.JPG"
"DSC02837.JPG","3771403","2",".jpg","2012-02-10 15:56:38","J:\_quarantine_from_I\FAMILIA\FOTOS\crucero italia agosto 2005\CRUCERO 20-08-05\DSC02837.JPG"
"DSC02838.JPG","4018140","2",".jpg","2012-02-10 15:56:38","J:\_quarantine_from_I\FAMILIA\FOTOS\crucero italia agosto 2005\CRUCERO 20-08-05\DSC02838.JPG"
"DSC02839.JPG","2066150","2",".jpg","2012-02-10 15:56:38","J:\_quarantine_from_I\FAMILIA\FOTOS\crucero italia agosto 2005\CRUCERO 20-08-05\DSC02839.JPG"
"195.bmp","1769526","5",".bmp","2004-05-21 08:13:08","J:\_quarantine_from_I\HORIZONTE\FOTOS\SALMON\tmb\TMB SONY 1\195.bmp"
"196.bmp","1769526","5",".bmp","2004-05-21 08:13:08","J:\_quarantine_from_I\HORIZONTE\FOTOS\SALMON\tmb\TMB SONY 1\196.bmp"
"197.bmp","1769526","5",".bmp","2004-05-21 08:13:08","J:\_quarantine_from_I\HORIZONTE\FOTOS\SALMON\tmb\TMB SONY 1\197.bmp"
"198.bmp","1769526","5",".bmp","2004-05-21 08:13:10","J:\_quarantine_from_I\HORIZONTE\FOTOS\SALMON\tmb\TMB SONY 1\198.bmp"
"199.bmp","1769526","5",".bmp","2004-05-21 08:13:10","J:\_quarantine_from_I\HORIZONTE\FOTOS\SALMON\tmb\TMB SONY 1\199.bmp"
"690.bmp","1769526","3",".bmp","2004-05-21 08:14:10","J:\_quarantine_from_I\HORIZONTE\FOTOS\SALMON\tmb\TMB SONY 1\690.bmp"
"691.bmp","1769526","3",".bmp","2004-05-21 08:14:10","J:\_quarantine_from_I\HORIZONTE\FOTOS\SALMON\tmb\TMB SONY 1\691.bmp"
"692.bmp","1769526","3",".bmp","2004-05-21 08:14:10","J:\_quarantine_from_I\HORIZONTE\FOTOS\SALMON\tmb\TMB SONY 1\692.bmp"
"693.bmp","1769526","3",".bmp","2004-05-21 08:14:10","J:\_quarantine_from_I\HORIZONTE\FOTOS\SALMON\tmb\TMB SONY 1\693.bmp"
"694.bmp","1769526","3",".bmp","2004-05-21 08:14:10","J:\_quarantine_from_I\HORIZONTE\FOTOS\SALMON\tmb\TMB SONY 1\694.bmp"
"695.bmp","1769526","3",".bmp","2004-05-21 08:14:10","J:\_quarantine_from_I\HORIZONTE\FOTOS\SALMON\tmb\TMB SONY 1\695.bmp"
"696.bmp","1769526","3",".bmp","2004-05-21 08:14:10","J:\_quarantine_from_I\HORIZONTE\FOTOS\SALMON\tmb\TMB SONY 1\696.bmp"
"697.bmp","1769526","3",".bmp","2004-05-21 08:14:10","J:\_quarantine_from_I\HORIZONTE\FOTOS\SALMON\tmb\TMB SONY 1\697.bmp"
"698.bmp","1769526","3",".bmp","2004-05-21 08:14:10","J:\_quarantine_from_I\HORIZONTE\FOTOS\SALMON\tmb\TMB SONY 1\698.bmp"
"699.bmp","1769526","3",".bmp","2004-05-21 08:14:10","J:\_quarantine_from_I\HORIZONTE\FOTOS\SALMON\tmb\TMB SONY 1\699.bmp"
"700.bmp","1769526","2",".bmp","2004-05-21 08:14:10","J:\_quarantine_from_I\HORIZONTE\FOTOS\SALMON\tmb\TMB SONY 1\700.bmp"
"701.bmp","1769526","2",".bmp","2004-05-21 08:14:10","J:\_quarantine_from_I\HORIZONTE\FOTOS\SALMON\tmb\TMB SONY 1\701.bmp"
"702.bmp","1769526","2",".bmp","2004-05-21 08:14:10","J:\_quarantine_from_I\HORIZONTE\FOTOS\SALMON\tmb\TMB SONY 1\702.bmp"
"703.bmp","1769526","2",".bmp","2004-05-21 08:14:10","J:\_quarantine_from_I\HORIZONTE\FOTOS\SALMON\tmb\TMB SONY 1\703.bmp"
"704.bmp","1769526","2",".bmp","2004-05-21 08:14:10","J:\_quarantine_from_I\HORIZONTE\FOTOS\SALMON\tmb\TMB SONY 1\704.bmp"
"705.bmp","1769526","2",".bmp","2004-05-21 08:14:10","J:\_quarantine_from_I\HORIZONTE\FOTOS\SALMON\tmb\TMB SONY 1\705.bmp"
"706.bmp","1769526","2",".bmp","2004-05-21 08:14:10","J:\_quarantine_from_I\HORIZONTE\FOTOS\SALMON\tmb\TMB SONY 1\706.bmp"
"707.bmp","1769526","2",".bmp","2004-05-21 08:14:10","J:\_quarantine_from_I\HORIZONTE\FOTOS\SALMON\tmb\TMB SONY 1\707.bmp"
"708.bmp","1769526","2",".bmp","2004-05-21 08:14:12","J:\_quarantine_from_I\HORIZONTE\FOTOS\SALMON\tmb\TMB SONY 1\708.bmp"
"71.bmp","1769526","5",".bmp","2004-05-21 08:12:56","J:\_quarantine_from_I\HORIZONTE\FOTOS\SALMON\tmb\TMB SONY 1\71.bmp"
"72.bmp","1769526","5",".bmp","2004-05-21 08:12:56","J:\_quarantine_from_I\HORIZONTE\FOTOS\SALMON\tmb\TMB SONY 1\72.bmp"
"722.bmp","1769526","2",".bmp","2004-05-21 08:14:12","J:\_quarantine_from_I\HORIZONTE\FOTOS\SALMON\tmb\TMB SONY 1\722.bmp"
"723.bmp","1769526","2",".bmp","2004-05-21 08:14:12","J:\_quarantine_from_I\HORIZONTE\FOTOS\SALMON\tmb\TMB SONY 1\723.bmp"
"724.bmp","1769526","2",".bmp","2004-05-21 08:14:14","J:\_quarantine_from_I\HORIZONTE\FOTOS\SALMON\tmb\TMB SONY 1\724.bmp"
"725.bmp","1769526","2",".bmp","2004-05-21 08:14:14","J:\_quarantine_from_I\HORIZONTE\FOTOS\SALMON\tmb\TMB SONY 1\725.bmp"
"729.bmp","1769526","2",".bmp","2004-05-21 08:14:14","J:\_quarantine_from_I\HORIZONTE\FOTOS\SALMON\tmb\TMB SONY 1\729.bmp"
"73.bmp","1769526","5",".bmp","2004-05-21 08:12:56","J:\_quarantine_from_I\HORIZONTE\FOTOS\SALMON\tmb\TMB SONY 1\73.bmp"
"738.bmp","1769526","2",".bmp","2004-05-21 08:14:14","J:\_quarantine_from_I\HORIZONTE\FOTOS\SALMON\tmb\TMB SONY 1\738.bmp"
"740.bmp","1769526","2",".bmp","2004-05-21 08:14:16","J:\_quarantine_from_I\HORIZONTE\FOTOS\SALMON\tmb\TMB SONY 1\740.bmp"
"741.bmp","1769526","2",".bmp","2004-05-21 08:14:16","J:\_quarantine_from_I\HORIZONTE\FOTOS\SALMON\tmb\TMB SONY 1\741.bmp"
"742.bmp","1769526","2",".bmp","2004-05-21 08:14:16","J:\_quarantine_from_I\HORIZONTE\FOTOS\SALMON\tmb\TMB SONY 1\742.bmp"
"751.bmp","1769526","2",".bmp","2004-05-21 08:14:16","J:\_quarantine_from_I\HORIZONTE\FOTOS\SALMON\tmb\TMB SONY 1\751.bmp"
"752.bmp","1769526","2",".bmp","2004-05-21 08:14:16","J:\_quarantine_from_I\HORIZONTE\FOTOS\SALMON\tmb\TMB SONY 1\752.bmp"
"753.bmp","1769526","2",".bmp","2004-05-21 08:14:16","J:\_quarantine_from_I\HORIZONTE\FOTOS\SALMON\tmb\TMB SONY 1\753.bmp"
"754.bmp","1769526","2",".bmp","2004-05-21 08:14:16","J:\_quarantine_from_I\HORIZONTE\FOTOS\SALMON\tmb\TMB SONY 1\754.bmp"
"76.bmp","1769526","5",".bmp","2004-05-21 08:12:56","J:\_quarantine_from_I\HORIZONTE\FOTOS\SALMON\tmb\TMB SONY 1\76.bmp"
"762.bmp","1769526","2",".bmp","2004-05-21 08:14:18","J:\_quarantine_from_I\HORIZONTE\FOTOS\SALMON\tmb\TMB SONY 1\762.bmp"
"763.bmp","1769526","2",".bmp","2004-05-21 08:14:18","J:\_quarantine_from_I\HORIZONTE\FOTOS\SALMON\tmb\TMB SONY 1\763.bmp"
"764.bmp","1769526","2",".bmp","2004-05-21 08:14:18","J:\_quarantine_from_I\HORIZONTE\FOTOS\SALMON\tmb\TMB SONY 1\764.bmp"
"765.bmp","1769526","2",".bmp","2004-05-21 08:14:18","J:\_quarantine_from_I\HORIZONTE\FOTOS\SALMON\tmb\TMB SONY 1\765.bmp"
"766.bmp","1769526","2",".bmp","2004-05-21 08:14:18","J:\_quarantine_from_I\HORIZONTE\FOTOS\SALMON\tmb\TMB SONY 1\766.bmp"
"77.bmp","1769526","5",".bmp","2004-05-21 08:12:56","J:\_quarantine_from_I\HORIZONTE\FOTOS\SALMON\tmb\TMB SONY 1\77.bmp"
"78.bmp","1769526","5",".bmp","2004-05-21 08:12:56","J:\_quarantine_from_I\HORIZONTE\FOTOS\SALMON\tmb\TMB SONY 1\78.bmp"
"79.bmp","1769526","5",".bmp","2004-05-21 08:12:56","J:\_quarantine_from_I\HORIZONTE\FOTOS\SALMON\tmb\TMB SONY 1\79.bmp"
"799.bmp","1769526","2",".bmp","2004-05-21 08:14:22","J:\_quarantine_from_I\HORIZONTE\FOTOS\SALMON\tmb\TMB SONY 1\799.bmp"
"80.bmp","1769526","5",".bmp","2004-05-21 08:12:56","J:\_quarantine_from_I\HORIZONTE\FOTOS\SALMON\tmb\TMB SONY 1\80.bmp"
"85.bmp","1769526","5",".bmp","2004-05-21 08:12:56","J:\_quarantine_from_I\HORIZONTE\FOTOS\SALMON\tmb\TMB SONY 1\85.bmp"
"86.bmp","1769526","5",".bmp","2004-05-21 08:12:56","J:\_quarantine_from_I\HORIZONTE\FOTOS\SALMON\tmb\TMB SONY 1\86.bmp"
"87.bmp","1769526","5",".bmp","2004-05-21 08:12:56","J:\_quarantine_from_I\HORIZONTE\FOTOS\SALMON\tmb\TMB SONY 1\87.bmp"
"89.bmp","1769526","5",".bmp","2004-05-21 08:12:56","J:\_quarantine_from_I\HORIZONTE\FOTOS\SALMON\tmb\TMB SONY 1\89.bmp"
"Thumbs.db","6144","8",".db","2012-04-07 11:24:30","J:\_quarantine_from_I\migrated\ASTRONOMIA\CIELO PROFUNDO\VIDEOS CIELO PROFUNDO\Thumbs.db"
"1.bmp","1769526","4",".bmp","2005-08-14 22:06:02","J:\_quarantine_from_I\migrated\ASTRONOMIA\CIELO PROFUNDO\VIDEOS CIELO PROFUNDO\cielo profundo\antares\1.bmp"
"10.bmp","1769526","4",".bmp","2005-08-14 22:06:04","J:\_quarantine_from_I\migrated\ASTRONOMIA\CIELO PROFUNDO\VIDEOS CIELO PROFUNDO\cielo profundo\antares\10.bmp"
"190.bmp","1769526","4",".bmp","2005-08-14 22:06:16","J:\_quarantine_from_I\migrated\ASTRONOMIA\CIELO PROFUNDO\VIDEOS CIELO PROFUNDO\cielo profundo\antares\190.bmp"
"191.bmp","1769526","4",".bmp","2005-08-14 22:06:16","J:\_quarantine_from_I\migrated\ASTRONOMIA\CIELO PROFUNDO\VIDEOS CIELO PROFUNDO\cielo profundo\antares\191.bmp"
"192.bmp","1769526","5",".bmp","2005-08-14 22:06:16","J:\_quarantine_from_I\migrated\ASTRONOMIA\CIELO PROFUNDO\VIDEOS CIELO PROFUNDO\cielo profundo\antares\192.bmp"
"193.bmp","1769526","5",".bmp","2005-08-14 22:06:16","J:\_quarantine_from_I\migrated\ASTRONOMIA\CIELO PROFUNDO\VIDEOS CIELO PROFUNDO\cielo profundo\antares\193.bmp"
"194.bmp","1769526","5",".bmp","2005-08-14 22:06:16","J:\_quarantine_from_I\migrated\ASTRONOMIA\CIELO PROFUNDO\VIDEOS CIELO PROFUNDO\cielo profundo\antares\194.bmp"
"2.bmp","1769526","5",".bmp","2005-08-14 22:06:02","J:\_quarantine_from_I\migrated\ASTRONOMIA\CIELO PROFUNDO\VIDEOS CIELO PROFUNDO\cielo profundo\antares\2.bmp"
"224.bmp","1769526","4",".bmp","2005-08-14 22:06:18","J:\_quarantine_from_I\migrated\ASTRONOMIA\CIELO PROFUNDO\VIDEOS CIELO PROFUNDO\cielo profundo\antares\224.bmp"
"235.bmp","1769526","4",".bmp","2005-08-14 22:06:18","J:\_quarantine_from_I\migrated\ASTRONOMIA\CIELO PROFUNDO\VIDEOS CIELO PROFUNDO\cielo profundo\antares\235.bmp"
"236.bmp","1769526","4",".bmp","2005-08-14 22:06:18","J:\_quarantine_from_I\migrated\ASTRONOMIA\CIELO PROFUNDO\VIDEOS CIELO PROFUNDO\cielo profundo\antares\236.bmp"
"237.bmp","1769526","4",".bmp","2005-08-14 22:06:20","J:\_quarantine_from_I\migrated\ASTRONOMIA\CIELO PROFUNDO\VIDEOS CIELO PROFUNDO\cielo profundo\antares\237.bmp"
"238.bmp","1769526","4",".bmp","2005-08-14 22:06:20","J:\_quarantine_from_I\migrated\ASTRONOMIA\CIELO PROFUNDO\VIDEOS CIELO PROFUNDO\cielo profundo\antares\238.bmp"
"240.bmp","1769526","4",".bmp","2005-08-14 22:06:20","J:\_quarantine_from_I\migrated\ASTRONOMIA\CIELO PROFUNDO\VIDEOS CIELO PROFUNDO\cielo profundo\antares\240.bmp"
"241.bmp","1769526","4",".bmp","2005-08-14 22:06:20","J:\_quarantine_from_I\migrated\ASTRONOMIA\CIELO PROFUNDO\VIDEOS CIELO PROFUNDO\cielo profundo\antares\241.bmp"
"242.bmp","1769526","4",".bmp","2005-08-14 22:06:20","J:\_quarantine_from_I\migrated\ASTRONOMIA\CIELO PROFUNDO\VIDEOS CIELO PROFUNDO\cielo profundo\antares\242.bmp"
"243.bmp","1769526","4",".bmp","2005-08-14 22:06:20","J:\_quarantine_from_I\migrated\ASTRONOMIA\CIELO PROFUNDO\VIDEOS CIELO PROFUNDO\cielo profundo\antares\243.bmp"
"244.bmp","1769526","4",".bmp","2005-08-14 22:06:20","J:\_quarantine_from_I\migrated\ASTRONOMIA\CIELO PROFUNDO\VIDEOS CIELO PROFUNDO\cielo profundo\antares\244.bmp"
"245.bmp","1769526","4",".bmp","2005-08-14 22:06:20","J:\_quarantine_from_I\migrated\ASTRONOMIA\CIELO PROFUNDO\VIDEOS CIELO PROFUNDO\cielo profundo\antares\245.bmp"
"246.bmp","1769526","4",".bmp","2005-08-14 22:06:20","J:\_quarantine_from_I\migrated\ASTRONOMIA\CIELO PROFUNDO\VIDEOS CIELO PROFUNDO\cielo profundo\antares\246.bmp"
"247.bmp","1769526","4",".bmp","2005-08-14 22:06:20","J:\_quarantine_from_I\migrated\ASTRONOMIA\CIELO PROFUNDO\VIDEOS CIELO PROFUNDO\cielo profundo\antares\247.bmp"
"248.bmp","1769526","4",".bmp","2005-08-14 22:06:20","J:\_quarantine_from_I\migrated\ASTRONOMIA\CIELO PROFUNDO\VIDEOS CIELO PROFUNDO\cielo profundo\antares\248.bmp"
"249.bmp","1769526","4",".bmp","2005-08-14 22:06:20","J:\_quarantine_from_I\migrated\ASTRONOMIA\CIELO PROFUNDO\VIDEOS CIELO PROFUNDO\cielo profundo\antares\249.bmp"
"25.bmp","1769526","5",".bmp","2005-08-14 22:06:04","J:\_quarantine_from_I\migrated\ASTRONOMIA\CIELO PROFUNDO\VIDEOS CIELO PROFUNDO\cielo profundo\antares\25.bmp"
"26.bmp","1769526","5",".bmp","2005-08-14 22:06:04","J:\_quarantine_from_I\migrated\ASTRONOMIA\CIELO PROFUNDO\VIDEOS CIELO PROFUNDO\cielo profundo\antares\26.bmp"
"28.bmp","1769526","5",".bmp","2005-08-14 22:06:04","J:\_quarantine_from_I\migrated\ASTRONOMIA\CIELO PROFUNDO\VIDEOS CIELO PROFUNDO\cielo profundo\antares\28.bmp"
"29.bmp","1769526","5",".bmp","2005-08-14 22:06:04","J:\_quarantine_from_I\migrated\ASTRONOMIA\CIELO PROFUNDO\VIDEOS CIELO PROFUNDO\cielo profundo\antares\29.bmp"
"3.bmp","1769526","5",".bmp","2005-08-14 22:06:02","J:\_quarantine_from_I\migrated\ASTRONOMIA\CIELO PROFUNDO\VIDEOS CIELO PROFUNDO\cielo profundo\antares\3.bmp"
"30.bmp","1769526","5",".bmp","2005-08-14 22:06:04","J:\_quarantine_from_I\migrated\ASTRONOMIA\CIELO PROFUNDO\VIDEOS CIELO PROFUNDO\cielo profundo\antares\30.bmp"
"31.bmp","1769526","5",".bmp","2005-08-14 22:06:04","J:\_quarantine_from_I\migrated\ASTRONOMIA\CIELO PROFUNDO\VIDEOS CIELO PROFUNDO\cielo profundo\antares\31.bmp"
"32.bmp","1769526","5",".bmp","2005-08-14 22:06:04","J:\_quarantine_from_I\migrated\ASTRONOMIA\CIELO PROFUNDO\VIDEOS CIELO PROFUNDO\cielo profundo\antares\32.bmp"
"33.bmp","1769526","5",".bmp","2005-08-14 22:06:04","J:\_quarantine_from_I\migrated\ASTRONOMIA\CIELO PROFUNDO\VIDEOS CIELO PROFUNDO\cielo profundo\antares\33.bmp"
"34.bmp","1769526","5",".bmp","2005-08-14 22:06:04","J:\_quarantine_from_I\migrated\ASTRONOMIA\CIELO PROFUNDO\VIDEOS CIELO PROFUNDO\cielo profundo\antares\34.bmp"
"35.bmp","1769526","5",".bmp","2005-08-14 22:06:04","J:\_quarantine_from_I\migrated\ASTRONOMIA\CIELO PROFUNDO\VIDEOS CIELO PROFUNDO\cielo profundo\antares\35.bmp"
"36.bmp","1769526","5",".bmp","2005-08-14 22:06:04","J:\_quarantine_from_I\migrated\ASTRONOMIA\CIELO PROFUNDO\VIDEOS CIELO PROFUNDO\cielo profundo\antares\36.bmp"
"37.bmp","1769526","5",".bmp","2005-08-14 22:06:04","J:\_quarantine_from_I\migrated\ASTRONOMIA\CIELO PROFUNDO\VIDEOS CIELO PROFUNDO\cielo profundo\antares\37.bmp"
"38.bmp","1769526","5",".bmp","2005-08-14 22:06:04","J:\_quarantine_from_I\migrated\ASTRONOMIA\CIELO PROFUNDO\VIDEOS CIELO PROFUNDO\cielo profundo\antares\38.bmp"
"39.bmp","1769526","5",".bmp","2005-08-14 22:06:04","J:\_quarantine_from_I\migrated\ASTRONOMIA\CIELO PROFUNDO\VIDEOS CIELO PROFUNDO\cielo profundo\antares\39.bmp"
"4.bmp","1769526","5",".bmp","2005-08-14 22:06:02","J:\_quarantine_from_I\migrated\ASTRONOMIA\CIELO PROFUNDO\VIDEOS CIELO PROFUNDO\cielo profundo\antares\4.bmp"
"40.bmp","1769526","5",".bmp","2005-08-14 22:06:04","J:\_quarantine_from_I\migrated\ASTRONOMIA\CIELO PROFUNDO\VIDEOS CIELO PROFUNDO\cielo profundo\antares\40.bmp"
"41.bmp","1769526","5",".bmp","2005-08-14 22:06:04","J:\_quarantine_from_I\migrated\ASTRONOMIA\CIELO PROFUNDO\VIDEOS CIELO PROFUNDO\cielo profundo\antares\41.bmp"
"42.bmp","1769526","5",".bmp","2005-08-14 22:06:04","J:\_quarantine_from_I\migrated\ASTRONOMIA\CIELO PROFUNDO\VIDEOS CIELO PROFUNDO\cielo profundo\antares\42.bmp"
"43.bmp","1769526","5",".bmp","2005-08-14 22:06:04","J:\_quarantine_from_I\migrated\ASTRONOMIA\CIELO PROFUNDO\VIDEOS CIELO PROFUNDO\cielo profundo\antares\43.bmp"
"44.bmp","1769526","5",".bmp","2005-08-14 22:06:04","J:\_quarantine_from_I\migrated\ASTRONOMIA\CIELO PROFUNDO\VIDEOS CIELO PROFUNDO\cielo profundo\antares\44.bmp"
"5.bmp","1769526","5",".bmp","2005-08-14 22:06:02","J:\_quarantine_from_I\migrated\ASTRONOMIA\CIELO PROFUNDO\VIDEOS CIELO PROFUNDO\cielo profundo\antares\5.bmp"
"56.bmp","1769526","5",".bmp","2005-08-14 22:06:06","J:\_quarantine_from_I\migrated\ASTRONOMIA\CIELO PROFUNDO\VIDEOS CIELO PROFUNDO\cielo profundo\antares\56.bmp"
"57.bmp","1769526","5",".bmp","2005-08-14 22:06:06","J:\_quarantine_from_I\migrated\ASTRONOMIA\CIELO PROFUNDO\VIDEOS CIELO PROFUNDO\cielo profundo\antares\57.bmp"
"58.bmp","1769526","5",".bmp","2005-08-14 22:06:06","J:\_quarantine_from_I\migrated\ASTRONOMIA\CIELO PROFUNDO\VIDEOS CIELO PROFUNDO\cielo profundo\antares\58.bmp"
"59.bmp","1769526","5",".bmp","2005-08-14 22:06:06","J:\_quarantine_from_I\migrated\ASTRONOMIA\CIELO PROFUNDO\VIDEOS CIELO PROFUNDO\cielo profundo\antares\59.bmp"
"6.bmp","1769526","5",".bmp","2005-08-14 22:06:02","J:\_quarantine_from_I\migrated\ASTRONOMIA\CIELO PROFUNDO\VIDEOS CIELO PROFUNDO\cielo profundo\antares\6.bmp"
"61.bmp","1769526","5",".bmp","2005-08-14 22:06:06","J:\_quarantine_from_I\migrated\ASTRONOMIA\CIELO PROFUNDO\VIDEOS CIELO PROFUNDO\cielo profundo\antares\61.bmp"
"684.bmp","1769526","3",".bmp","2005-08-14 22:07:00","J:\_quarantine_from_I\migrated\ASTRONOMIA\CIELO PROFUNDO\VIDEOS CIELO PROFUNDO\cielo profundo\antares\684.bmp"
"685.bmp","1769526","3",".bmp","2005-08-14 22:07:00","J:\_quarantine_from_I\migrated\ASTRONOMIA\CIELO PROFUNDO\VIDEOS CIELO PROFUNDO\cielo profundo\antares\685.bmp"
"686.bmp","1769526","3",".bmp","2005-08-14 22:07:00","J:\_quarantine_from_I\migrated\ASTRONOMIA\CIELO PROFUNDO\VIDEOS CIELO PROFUNDO\cielo profundo\antares\686.bmp"
"69.bmp","1769526","5",".bmp","2005-08-14 22:06:06","J:\_quarantine_from_I\migrated\ASTRONOMIA\CIELO PROFUNDO\VIDEOS CIELO PROFUNDO\cielo profundo\antares\69.bmp"
"7.bmp","1769526","5",".bmp","2005-08-14 22:06:02","J:\_quarantine_from_I\migrated\ASTRONOMIA\CIELO PROFUNDO\VIDEOS CIELO PROFUNDO\cielo profundo\antares\7.bmp"
"70.bmp","1769526","5",".bmp","2005-08-14 22:06:06","J:\_quarantine_from_I\migrated\ASTRONOMIA\CIELO PROFUNDO\VIDEOS CIELO PROFUNDO\cielo profundo\antares\70.bmp"
"711.bmp","1769526","2",".bmp","2005-08-14 22:07:02","J:\_quarantine_from_I\migrated\ASTRONOMIA\CIELO PROFUNDO\VIDEOS CIELO PROFUNDO\cielo profundo\antares\711.bmp"
"714.bmp","1769526","2",".bmp","2005-08-14 22:07:02","J:\_quarantine_from_I\migrated\ASTRONOMIA\CIELO PROFUNDO\VIDEOS CIELO PROFUNDO\cielo profundo\antares\714.bmp"
"717.bmp","1769526","2",".bmp","2005-08-14 22:07:02","J:\_quarantine_from_I\migrated\ASTRONOMIA\CIELO PROFUNDO\VIDEOS CIELO PROFUNDO\cielo profundo\antares\717.bmp"
"726.bmp","1769526","2",".bmp","2005-08-14 22:07:04","J:\_quarantine_from_I\migrated\ASTRONOMIA\CIELO PROFUNDO\VIDEOS CIELO PROFUNDO\cielo profundo\antares\726.bmp"
"727.bmp","1769526","2",".bmp","2005-08-14 22:07:04","J:\_quarantine_from_I\migrated\ASTRONOMIA\CIELO PROFUNDO\VIDEOS CIELO PROFUNDO\cielo profundo\antares\727.bmp"
"728.bmp","1769526","2",".bmp","2005-08-14 22:07:04","J:\_quarantine_from_I\migrated\ASTRONOMIA\CIELO PROFUNDO\VIDEOS CIELO PROFUNDO\cielo profundo\antares\728.bmp"
"730.bmp","1769526","2",".bmp","2005-08-14 22:07:04","J:\_quarantine_from_I\migrated\ASTRONOMIA\CIELO PROFUNDO\VIDEOS CIELO PROFUNDO\cielo profundo\antares\730.bmp"
"731.bmp","1769526","2",".bmp","2005-08-14 22:07:04","J:\_quarantine_from_I\migrated\ASTRONOMIA\CIELO PROFUNDO\VIDEOS CIELO PROFUNDO\cielo profundo\antares\731.bmp"
"732.bmp","1769526","2",".bmp","2005-08-14 22:07:04","J:\_quarantine_from_I\migrated\ASTRONOMIA\CIELO PROFUNDO\VIDEOS CIELO PROFUNDO\cielo profundo\antares\732.bmp"
"733.bmp","1769526","2",".bmp","2005-08-14 22:07:04","J:\_quarantine_from_I\migrated\ASTRONOMIA\CIELO PROFUNDO\VIDEOS CIELO PROFUNDO\cielo profundo\antares\733.bmp"
"734.bmp","1769526","2",".bmp","2005-08-14 22:07:04","J:\_quarantine_from_I\migrated\ASTRONOMIA\CIELO PROFUNDO\VIDEOS CIELO PROFUNDO\cielo profundo\antares\734.bmp"
"735.bmp","1769526","2",".bmp","2005-08-14 22:07:04","J:\_quarantine_from_I\migrated\ASTRONOMIA\CIELO PROFUNDO\VIDEOS CIELO PROFUNDO\cielo profundo\antares\735.bmp"
"736.bmp","1769526","2",".bmp","2005-08-14 22:07:04","J:\_quarantine_from_I\migrated\ASTRONOMIA\CIELO PROFUNDO\VIDEOS CIELO PROFUNDO\cielo profundo\antares\736.bmp"
"737.bmp","1769526","2",".bmp","2005-08-14 22:07:04","J:\_quarantine_from_I\migrated\ASTRONOMIA\CIELO PROFUNDO\VIDEOS CIELO PROFUNDO\cielo profundo\antares\737.bmp"
"739.bmp","1769526","2",".bmp","2005-08-14 22:07:04","J:\_quarantine_from_I\migrated\ASTRONOMIA\CIELO PROFUNDO\VIDEOS CIELO PROFUNDO\cielo profundo\antares\739.bmp"
"743.bmp","1769526","2",".bmp","2005-08-14 22:07:06","J:\_quarantine_from_I\migrated\ASTRONOMIA\CIELO PROFUNDO\VIDEOS CIELO PROFUNDO\cielo profundo\antares\743.bmp"
"744.bmp","1769526","2",".bmp","2005-08-14 22:07:06","J:\_quarantine_from_I\migrated\ASTRONOMIA\CIELO PROFUNDO\VIDEOS CIELO PROFUNDO\cielo profundo\antares\744.bmp"
"745.bmp","1769526","2",".bmp","2005-08-14 22:07:06","J:\_quarantine_from_I\migrated\ASTRONOMIA\CIELO PROFUNDO\VIDEOS CIELO PROFUNDO\cielo profundo\antares\745.bmp"
"746.bmp","1769526","2",".bmp","2005-08-14 22:07:06","J:\_quarantine_from_I\migrated\ASTRONOMIA\CIELO PROFUNDO\VIDEOS CIELO PROFUNDO\cielo profundo\antares\746.bmp"
"747.bmp","1769526","2",".bmp","2005-08-14 22:07:06","J:\_quarantine_from_I\migrated\ASTRONOMIA\CIELO PROFUNDO\VIDEOS CIELO PROFUNDO\cielo profundo\antares\747.bmp"
